"id","ruc","razon_social","cod_unidad","departamento","provincia","distrito","direccion","estado","created_at","updated_at"
"461","20256136865","SERVICIOS POSTALES DEL PERU SOCIEDAD ANONIMA ""SERPOST S.A.""","200043","LIMA","LIMA","LOS OLIVOS","AV. TOMAS VALLE CD.7 NRO. SN (ALTURA CUADRA 7 AV. TOMAS VALLE)","0","0000-00-00 00:00:00","2025-04-22 17:33:10"
"462","20202698124","SERVICIOS BASICOS DE SALUD CANETE-YAUYOS","1287","LIMA","CAÑETE","SAN VICENTE DE CAÑETE","AV. MARISCAL BENAVIDES MZA. A LOTE. 07 URB. SAN MIGUEL (COSTADO DE LA I.E.P FRANCISCO BOLOGNES","0","0000-00-00 00:00:00","2025-04-27 16:29:13"
"463","20509510149","SISTEMA METROPOLITANO DE LA SOLIDARIDAD","500256","LIMA","LIMA","SAN ISIDRO","R. CARLOS CONCHA NRO. 163 (ALT. 19 AV EJERCITO)","0","0000-00-00 00:00:00","2025-05-05 16:31:14"
"466","20158219655","SUPERINTENDENCIA NAC. SERV. DE SANEAMIENTO","1267","LIMA","LIMA","MAGDALENA DEL MAR","BERNARDO MONTEAGUDO 210-216","0","0000-00-00 00:00:00","2024-03-12 13:41:53"
"467","20131312955","SUPERINTENDENCIA NACIONAL DE ADUANAS Y DE ADMINISTRACION TRIBUTARIA - SUNAT","1273","LIMA","LIMA","LIMA","AV. GARCILASO DE LA VEGA NRO. 1472","0","0000-00-00 00:00:00","2025-04-15 16:21:03"
"468","20131057823","SUPERINTENDENCIA NACIONAL DE BIENES ESTATALES","204","LIMA","LIMA","SAN ISIDRO","CAL.CHINCHON NRO. 890","0","0000-00-00 00:00:00","2025-04-15 15:57:12"
"469","20551239692","SUPERINTENDENCIA NACIONAL DE MIGRACIONES - MIGRACIONES","1520","LIMA","LIMA","BREÑA","AV. ESPAÑA NRO. 734 (ESPAÑA NRO 700,730,738,744 Y JR HZ N 788)","0","0000-00-00 00:00:00","2025-05-06 15:41:26"
"470","20600297776","UGE JUNIN","1611","JUNIN","JUNIN","JUNIN","JR. SIMON BOLIVAR NRO. 1215 (S.71935346A1CDRA DE SUBGERENCIA REGIONAL)","0","0000-00-00 00:00:00","2025-05-15 18:14:45"
"471","20479954772","UGEL LAMBAYEQUE","1225","LAMBAYEQUE","LAMBAYEQUE","LAMBAYEQUE","PRO.8 DE OCTUBRE NRO. 230","0","0000-00-00 00:00:00","2025-05-27 17:23:00"
"472","20511366594","UNIDAD DE COORDINACION DE PROYECTOS DEL PODER JUDICIAL","1215","LIMA","LIMA","LIMA","JR. CARABAYA NRO. 831 INT. 202 CERCADO DE LIMA (SEGUNDO PISO OFICINA 202)","0","0000-00-00 00:00:00","2025-05-05 16:33:21"
"473","20406940307","UNIDAD DE GESTION EDUCATIVA DE AIJA","733","ANCASH","AIJA","AIJA","AV. TUPAC AMARU NRO. 927","0","0000-00-00 00:00:00","2025-10-27 15:40:00"
"474","20409365991","UNIDAD DE GESTION EDUCATIVA DE CONTRALMIRANTE VILLAR","1402","TUMBES","CONTRALMIRANTE VILLAR","ZORRITOS","AV. GRAU NRO. 350 (COSTADO DE BIBLIOTECA MUNICIPAL)","0","0000-00-00 00:00:00","2025-04-23 18:20:27"
"475","20405631211","UNIDAD DE GESTION EDUCATIVA DE SAN ANTONIO DE PUTINA","1005","PUNO","SAN ANTONIO DE PUTINA","PUTINA","JR. MELGAR NRO. 145 BARRIO SANTIAGO GIRALDO","0","0000-00-00 00:00:00","2025-04-23 17:58:09"
"476","20438627741","UNIDAD DE GESTION EDUCATIVA LOCAL - CHEP EN","835","LA LIBERTAD","CHEPEN","CHEPEN","AV. GONZALES PRADA NRO. 190 (AV. GONZALES PRADA 190)","0","0000-00-00 00:00:00","2025-04-23 18:28:25"
"477","20331304736","UNIDAD DE GESTIONEDUCATIVA LOCAL 03","58","LIMA","LIMA","LIMA","JR. ANDAHUAYLAS NRO. 577","0","0000-00-00 00:00:00","2025-07-01 15:04:28"
"478","20392336908","UNIDAD DE GESTION EDUCATIVA LOCAL BAGUA","1349","AMAZONAS","BAGUA","BAGUA","AV. HEROES DEL CENEPA NRO. 1090","0","0000-00-00 00:00:00","2025-07-17 14:15:25"
"479","20491662060","UNIDAD DE GESTIÓN EDUCATIVA LOCAL UGEL CAJABAMBA","1354","CAJAMARCA","CAJABAMBA","CAJABAMBA","JR. CARLOS HEROS NRO. 419 (JUNTO AL COLISEO CERRADO)","0","0000-00-00 00:00:00","2025-05-02 16:01:51"
"480","20407043881","UNIDAD DE GESTION EDUCATIVA LOCAL CARLOS FERMIN FITZCARRALD","736","ANCASH","CARLOS F. FITZCARRALD","SAN LUIS","JR. 28 DE JULIO NRO. S/N (A DOS CUADRAS DE LA PLAZA DE ARMAS)","0","0000-00-00 00:00:00","2025-04-23 18:13:51"
"481","20489425123","UNIDAD DE GESTION EDUCATIVA LOCAL DANIEL ALCIDES CARRION","1227","PASCO","DANIEL ALCIDES CARRION","YANAHUANCA","JR. LAS FLORES NRO. 20 PBLO. YANAHUANCA (A ESPALDA DEL CEO DE YANAHUANCA)","0","0000-00-00 00:00:00","2025-11-21 19:13:14"
"482","20490983598","UNIDAD DE GESTIÓN EDUCATIVA LOCAL DE ABANCAY","1433","APURIMAC","ABANCAY","ABANCAY","AV. ARENAS NRO. 121 URB. PUEBLO LIBRE","0","0000-00-00 00:00:00","2025-05-10 15:47:28"
"483","20364021489","UNIDAD DE GESTION EDUCATIVA LOCAL DE AZANGARO","913","PUNO","AZANGARO","AZANGARO","JR. LIMA NRO. 627 BARRIO CULTURAL PUENTE","0","0000-00-00 00:00:00","2025-04-23 17:38:16"
"484","20495097073","UNIDAD DE GESTION EDUCATIVA LOCAL DE HUAMANGA","1361","AYACUCHO","HUAMANGA","AYACUCHO","JR. SAN MARTIN NRO. 771 CERCADO","0","0000-00-00 00:00:00","2025-05-02 16:07:14"
"485","20409352589","UNIDAD DE GESTION EDUCATIVA LOCAL DE TUMBES","1401","TUMBES","TUMBES","TUMBES","MZA. 22 LOTE. 25 INT. 01 URB. ANDRES ARAUJO","0","0000-00-00 00:00:00","2024-02-13 15:48:12"
"486","20406267190","UNIDAD DE GESTION EDUCATIVA LOCAL DE YUNGUYO","1055","PUNO","YUNGUYO","YUNGUYO","JR. INDEPENDENCIA NRO. 1034 .. (ALTURA 3 CUADRAS PLAZA 2 DE MAYO/UGEL)","0","0000-00-00 00:00:00","2025-04-23 17:59:27"
"487","20409351345","UNIDAD DE GESTION EDUCATIVA LOCAL DE ZARUMILLA","1403","TUMBES","ZARUMILLA","ZARUMILLA","JR. TUMBES NRO. 300 (COSTADO DE COMISARIA DE ZARUMILLA)","0","0000-00-00 00:00:00","2025-04-30 15:19:26"
"489","20519838584","UNIDAD DE GESTION EDUCATIVA LOCAL ILO","1171","MOQUEGUA","ILO","ILO","AV. 28 DE JULIO NRO. 449 (PLAZA DE ARMAS)","0","0000-00-00 00:00:00","2025-05-05 16:52:38"
"490","20519922453","UNIDAD DE GESTION EDUCATIVA LOCAL MARISCAL NIETO - UGEL MARISCAL NIETO","1207","MOQUEGUA","MARISCAL NIETO","MOQUEGUA","APV INADE G NRO. S/N P.J. LOS ANGELES (A 2 CDRAS DE PLAZA - UGEL MCAL. NIETO)","0","0000-00-00 00:00:00","2025-05-05 16:56:38"
"491","20331166830","UNIDAD DE GESTION EDUCATIVA LOCAL N. 05","60","LIMA","LIMA","SAN JUAN DE LURIGANCHO","AV. PERU NRO. S/N URB. CAJA DE AGUA (A 1CDRA DE MUNICIPALIDAD S.J.L.)","0","0000-00-00 00:00:00","2025-04-22 18:00:20"
"492","20175071173","UNIDAD DE GESTION EDUCATIVA LOCAL N° 9","1182","LIMA","HUAURA","HUALMAY","CAL.JUAN B. ROSADIO NRO. 193","0","0000-00-00 00:00:00","2025-05-29 21:43:42"
"494","20320710660","UNIDAD DE GESTION EDUCATIVA LOCAL Nº 11 - CAJATAMBO","1184","LIMA","CAJATAMBO","CAJATAMBO","AV. 28 DE JULIO NRO. S/N","0","0000-00-00 00:00:00","2025-04-22 17:57:25"
"495","20154768859","UNIDAD DE GESTION EDUCATIVA LOCAL NRO.15 HUAROCHIRI","1188","LIMA","HUAROCHIRI","MATUCANA","JR. TACNA MZA. G1 LOTE. 11","0","0000-00-00 00:00:00","2025-04-21 17:24:34"
"496","20486048540","UNIDAD DE GESTION EDUCATIVA LOCAL TARMA","1111","JUNIN","TARMA","TARMA","JR. SAN JUAN BOSCO NRO. S/N SEC. TARMA (S76538670)","0","0000-00-00 00:00:00","2025-06-26 15:19:04"
"497","20546736718","UNIDAD EJECUTORA 002 - FONDO INTANGIBLE SOLIDARIO DE SALUD - FISSAL","1423","LIMA","LIMA","SAN ISIDRO","CAL.41 NRO. 840 URB. CORPAC","0","0000-00-00 00:00:00","2025-05-05 17:53:53"
"498","20603799373","UNIDAD EJECUTORA 002 SERVICIOS DE SANEAMIENTO TUMBES","1711","TUMBES","TUMBES","TUMBES","JR. JOSE JIMENEZ NRO. SN BAR. BUENOS AIRES - EL MILAGRO (PLANTA TRATAMIENTO AGUA POTABLE TUMBES)","0","0000-00-00 00:00:00","2025-05-19 14:24:15"
"499","20552560711","UNIDAD EJECUTORA 003: ""FOMENTO AL CONSUMO HUMANO DIRECTO - A COMER PESCADO""","1516","LIMA","LIMA","SAN ISIDRO","CAL.ANTEQUERA NRO. 671 URB. JARDIN (675-681)","0","0000-00-00 00:00:00","2025-05-06 15:47:30"
"500","20546677444","UNIDAD EJECUTORA 003: PROGRAMA MODERNIZACION DEL SISTEMA DE ADMINISTRACION DE JUSTICIA","1437","LIMA","LIMA","SAN ISIDRO","JR. ROBERTO RAMÍREZ DEL VILLAR NRO. 325 URB. CORPAC","0","0000-00-00 00:00:00","2025-05-15 23:47:33"
"501","20480108222","UNIDAD EJECUTORA 005 NAYLAMP-LAMBAYEQUE","1369","LAMBAYEQUE","CHICLAYO","CHICLAYO","AV. LUIS GONZALES NRO. 345 CERCADO DE CHICLAYO","0","0000-00-00 00:00:00","2025-04-30 17:46:12"
"502","20600943996","""UNIDAD EJECUTORA 036 - 001634 """"FONDO SIERRA AZUL""""""","1634","LIMA","LIMA","LINCE","JR. CORONEL LEON VELARDE NRO. 609 URB. LOBATON - SANTA BEATRIZ (LEON VERLARDE Y GARCILAZO DE LA VEGA)","0","0000-00-00 00:00:00","2025-05-15 18:07:17"
"503","20147106981","UNIDAD EJECUTORA 300 - EDUCACION CHICLAYO","858","LAMBAYEQUE","CHICLAYO","CHICLAYO","AV. PANAMERICANA NORTE NRO. 775 P.J. RICARDO PALMA","0","0000-00-00 00:00:00","2025-04-19 17:46:45"
"504","20410275849","UNIDAD EJECUTORA 301 EDUCA CHNCHA PISCO","1012","ICA","CHINCHA","CHINCHA ALTA","AV. BENAVIDES NRO. 207","0","0000-00-00 00:00:00","2025-04-23 18:23:06"
"505","20489252865","UNIDAD EJECUTORA 302 EDUCACION LEONCIO PRADO","1108","HUANUCO","LEONCIO PRADO","RUPA-RUPA","JR. TUPAC AMARU NRO. 344 P.J. TUPAC AMARU (OF. PRINCIPAL UGEL LEONCIO PRADO)","0","0000-00-00 00:00:00","2025-05-02 15:38:33"
"506","20495156428","UNIDAD EJECUTORA 303 EDUCACION PISCO","1389","ICA","PISCO","PISCO","AV. SAN MARTIN N° 1181 - PISCO PLAYA","0","0000-00-00 00:00:00","2024-03-22 14:33:05"
"507","20495156428","UNIDAD EJECUTORA 303 EDUCACION PISCO","200011","ICA","PISCO","PISCO","AV. SAN MARTIN NRO. 1181","0","0000-00-00 00:00:00","2025-05-02 16:11:45"
"508","20527179221","UNIDAD EJECUTORA 401:SALUD CANAS CANCHIS ESPINAR","1129","CUSCO","CANCHIS","SICUANI","CAL.PAMPACUCHO Nº NRO. 127","0","0000-00-00 00:00:00","2025-05-05 17:23:03"
"509","20409446303","UNIDAD EJECUTORA 402 ""HOSPITAL REGIONAL JOSE ALFREDO MENDOZA OLAVARRIA"" JAMO II - 2","1436","TUMBES","TUMBES","TUMBES","AV. PROL. FERNANDO BELAUNDE NRO. S/N A.H. CIUDADELA NOE III ETAPA","0","0000-00-00 00:00:00","2025-04-23 18:21:38"
"510","20601077133","UNIDAD EJECUTORA 403 RED DE SALUD TAYACAJA","1645","HUANCAVELICA","TAYACAJA","PAMPAS","R. MARISCAL CACERES NRO. 906 (A MEDIA CUADRA DE CEBE 35002)","0","0000-00-00 00:00:00","2025-06-18 18:12:53"
"511","20480780877","UNIDAD EJECUTORA 404 - SALUD UTCUBAMBA","1350","AMAZONAS","UTCUBAMBA","BAGUA GRANDE","JR. LAS DELICIAS NRO. 429 SEC. VISALOT ALTO (AL COSTADO DEL INSTITUTO TECNOLOGICO)","0","0000-00-00 00:00:00","2025-04-30 18:01:48"
"512","20452578949","UNIDAD EJECUTORA 404 HOSPITAL SAN JUAN DE DIOS - PISCO","1195","ICA","PISCO","PISCO","MZA. B LOTE. 5 FND. ALTO DE LA LUNA (AV. FERMIN TANGUIS)","0","0000-00-00 00:00:00","2025-04-30 17:40:37"
"513","20494981280","UNIDAD EJECUTORA 406: RED DE SERVICIOS DE SALUD CUSCO VRAEM","1347","CUSCO","LA CONVENCION","KIMBIRI","JR. INTIRRAYMI NRO. 322 SEC. VILLA FLORES (A 1 CDRA DE LA EMPRESA JANAMPA)","0","0000-00-00 00:00:00","2025-05-02 16:05:35"
"514","20534791381","UNIDAD EJECUTORA 407 HOSPITAL DE APOYO PALPA","1457","ICA","PALPA","PALPA","CAL.INDEPENDENCIA NRO. S/N (EN EL HOSP. LADO BENEFICIENCIA PUBLICA)","0","0000-00-00 00:00:00","2025-05-05 17:43:15"
"515","20564356116","UNIDAD EJECUTORA 408: HOSPITAL DE ESPINAR","1547","CUSCO","ESPINAR","ESPINAR","CAL.DOMINGO HUARCA CRUZ NRO. S/N (JUNTO A CLAS DE YAURI EN HOSPITAL DE ESP)","0","0000-00-00 00:00:00","2025-05-06 15:57:04"
"516","20602114075","UNIDAD EJECUTORA 411 : SALUD CHUMBIVILCAS","1666","CUSCO","CHUMBIVILCAS","SANTO TOMAS","CAL.CALLE 2 DE MAYO NRO. S/N (EX PENAL SAN BENITO)","0","0000-00-00 00:00:00","2025-05-19 14:54:35"
"517","20600134443","UNIDAD EJECUTORA 413 SALUD ASCOPE","1618","LA LIBERTAD","ASCOPE","ASCOPE","AV. MIGUEL GRAU NRO. S/N HOSPITAL II-I ASCOPE","0","0000-00-00 00:00:00","2025-05-15 18:21:23"
"518","20491244811","UNIDAD EJECUTORA DE LA RED DE SALUD COTABAMBAS","1500","APURIMAC","COTABAMBAS","TAMBOBAMBA","CAL.SAGRARIO NRO. S/N (A 20 MTS DE LA PLAZA DE ARMAS TAMBOBAMBA)","0","0000-00-00 00:00:00","2025-05-02 15:56:55"
"519","20602066330","UNIDAD EJECUTORA DE SALUD SANTA CRUZ","1671","CAJAMARCA","SANTA CRUZ","SANTA CRUZ","AV. LOS MAESTROS Nº 407","0","0000-00-00 00:00:00","2024-03-11 16:54:08"
"520","20602251641","UNIDAD EJECUTORA DEL PLIEGO 011 MINISTERIO DE SALUD - DIRECCIÓN DE REDES INTEGRADAS DE SALUD LIMA SUR","1685","LIMA","LIMA","CHORILLOS","AV. SANTA ANITA MZ L1 LTE 4 URB. VILLAMARINA","0","0000-00-00 00:00:00","2025-08-23 16:05:45"
"521","20600652771","UNIDAD EJECUTORA EDUCACION JAUJA","1609","JUNIN","JAUJA","JAUJA","JR. ATAHUALPA NRO. SN (A 4 CDRAS PZA STA ISABEL-S.70119030)","0","0000-00-00 00:00:00","2025-06-18 18:16:03"
"522","20601926602","UNIDAD EJECUTORA EDUCACION PICHANAKI","1678","JUNIN","CHANCHAMAYO","PICHANAQUI","AV. MICAELA BASTIDAS NRO. SN URB. PICHANAKI (S72526045-COSTADO COLEG.SANTIAGO ANTUNEZ)","0","0000-00-00 00:00:00","2025-06-14 16:43:20"
"523","20573205678","UNIDAD EJECUTORA EDUCACION UGEL HUANUCO","1543","HUANUCO","HUÁNUCO","AMARILIS","CAR.CARRETERA CENTRAL CPME LLICUA KM. 2 C.P. CPME LLICUA (MEDIA CUADRA A EMPRESA BACKUS)- Amarilis","0","0000-00-00 00:00:00","2025-05-15 18:24:32"
"524","20600579895","UNIDAD EJECUTORA GESTIÓN DE PROYECTOS SECTORIALES","1631","LIMA","LIMA","SAN ISIDRO","CAL.MAYOR ARMANDO BLONDET NRO. 217 URB. SANTA ANA","0","0000-00-00 00:00:00","2025-05-15 18:12:21"
"525","20490345397","UNIDAD EJECUTORA MC - CUSCO","1365","CUSCO","CUSCO","WACHAQ","AV. VELASCO ASTETE S/N WANCHAQ","0","0000-00-00 00:00:00","2024-02-27 13:48:56"
"526","20489498783","UNIDAD EJECUTORA N° 404 RED DE SALUD HUANUCO","1247","HUANUCO","HUANUCO","AMARILIS","AV. CARRETERA CENTRAL NRO. 266","0","0000-00-00 00:00:00","2025-05-02 15:42:44"
"527","20604920192","UNIDAD EJECUTORA PROGRAMA NACIONAL DE CENTROS JUVENILES PRONACEJ","1716","LIMA","LIMA","LINCE","AV. LAPAZ N°1725 SAN MIGUEL LIMA","0","0000-00-00 00:00:00","2024-10-10 21:36:13"
"528","20491553791","UNIDAD EJECUTORA PROGRAMAS REGIONALES - PROREGION","1335","CAJAMARCA","CAJAMARCA","CAJAMARCA","JR. EDUARDO RODRIGUEZ URRUNAGA NRO. 261 URB. LA ALAMEDA","0","0000-00-00 00:00:00","2025-05-02 16:00:51"
"529","20491240742","UNIDAD EJECUTORA RED DE SALUD ABANCAY","1498","APURIMAC","ABANCAY","ABANCAY","AV. 28 DE JULIO NRO. 322 (FRENT I.E. INDUSTRIAL)","0","0000-00-00 00:00:00","2025-05-02 15:55:11"
"530","20494717001","UNIDAD EJECUTORA RED DE SALUD AYACUCHO NORTE","1321","AYACUCHO","HUANTA","HUANTA","JR. JORGE CHAVEZ NRO. 195 (DETRAS DE LA IGLESIA MATRIZ HUANTA)","0","0000-00-00 00:00:00","2025-05-02 16:04:15"
"531","20534772166","UNIDAD EJECUTORA RED DE SALUD DE SAN FRANCISCO","1490","AYACUCHO","LA MAR","AYNA","PZA.04 DE OCTUBRE NRO. S/N C.P. SAN FRANCISO","0","0000-00-00 00:00:00","2025-05-05 17:40:26"
"532","20495122361","UNIDAD EJECUTORA RED DE SALUD HUAMANGA","1362","AYACUCHO","HUAMANGA","AYACUCHO","MZA. D LOTE. 16 URB. BANCO DE LA NACION","0","0000-00-00 00:00:00","2025-06-10 16:51:12"
"533","20600351118","UNIDAD EJECUTORA RED DE SALUD PICHANAKI","1612","JUNIN","CHANCHAMAYO","PICHANAKI","AV. 1 DE MAYO NRO. 1510 (EN EL HOSPITAL DE PICHANAKI)","0","0000-00-00 00:00:00","2025-06-14 17:18:00"
"534","20603980248","UNIDAD EJECUTORA SALUD CAJAMARCA","1712","CAJAMARCA","CAJAMARCA","CAJAMARCA","AV. LA CANTUTA NRO. 1244","0","0000-00-00 00:00:00","2025-05-30 20:29:54"
"535","20602050506","UNIDAD EJECUTORA SALUD HUALGAYOC - BAMBAMARCA","1662","CAJAMARCA","HUALGAYOC","BAMBAMARCA","CAL.SAN CARLOS NRO. 151 CENT BAMBAMARCA (RED DE SALUD BAMBAMARCA)","0","0000-00-00 00:00:00","2025-06-14 16:45:44"
"536","20601218471","UNIDAD EJECUTORA SALUD SAN IGNACIO","1654","CAJAMARCA","SAN IGNACIO","SAN IGNACIO","PRO.COMERCIO NRO. 223 SEC. LA HUAMBA (A UNA CDRA. LOZA DEPORTIVA LA HUAMBA)","0","0000-00-00 00:00:00","2025-06-18 18:10:14"
"537","20600467914","UNIDAD EJECUTORA: EDUCACIÓN YAULI - LA OROYA","1610","JUNÍN","YAULI","LA OROYA","AV. HORACIO ZEBALLOS GAMEZ NRO. SN SEC. OROYA ANTIGUA (S71865911.ALT PTE CASCABEL.)","0","0000-00-00 00:00:00","2025-06-14 16:58:05"
"538","20222308080","UNIDAD EJECUTORIA 406 SALUD SANCHEZ CARRION","851","LA LIBERTAD","SANCHEZ CARRION","HUAMACHUCO","CAL.10 DE JULIO NRO. 209","0","0000-00-00 00:00:00","2025-06-25 14:02:36"
"539","20185646611","UNIDAD TERRITORIAL DE SALUD SATIPO","829","JUNIN","SATIPO","SATIPO","AV. ANTONIO RAYMONDI NORTE N° 585 Mz 06 13 Lt. 017","0","0000-00-00 00:00:00","2025-04-12 15:30:14"
"540","20447873002","UNIDAD DE GESTION EDUCATIVA LOCAL DE PUNO","1434","PUNO","PUNO","PUNO","JR. CESAR A. SANDINO NRO. 225 BR. CHANU CHANU","0","0000-00-00 00:00:00","2025-04-23 15:14:30"
"541","20539858077","UNIDAD DE GESTION EDUCATIVA LOCAL N° 03 UNIDAD EJECUTORA EDUCACION 315: TRUJILLO NOR OESTE","1487","LA LIBERTAD","TRUJILLO","TRUJILLO","PJ. SAN LUIS NRO. 110 URB. SAN ANDRES","0","0000-00-00 00:00:00","2025-05-05 17:45:44"
"542","20600641035","UNIDAD EJECUTORA 122: ESCUELA NACIONAL SUPERIOR DE BALLET","1635","LIMA","LIMA","SURQUILLO","CAL.SPENCER MZA. O URB. CALERA DE LA MERCED (ESPALDA DE LA CDR 39 AV. AVIACION)","0","0000-00-00 00:00:00","2025-05-15 18:11:10"
"543","20602785972","UNIDAD EJECUTORA 304 -GERENCIA REGIONAL DE EDUCACION LAMBAYEQUE","1697","LAMBAYEQUE","CHICLAYO","CHICLAYO","PRO.FRANCISCO BOLOGNESI NRO. REF. (CDRA 4)","0","0000-00-00 00:00:00","2025-05-19 14:25:55"
"544","20489252601","UNIDAD EJECUTORA 403 SALUD LEONCIO PRADO","1110","HUANUCO","LEONCIO PRADO","RUPA-RUPA","AV. ALAMEDA PERU NRO. 1172 (AL COSTADO DEL I.E.E. MARIANO BONIN)","0","0000-00-00 00:00:00","2025-05-02 15:37:08"
"545","20600267141","UNIDAD EJECUTORA 409: HOSPITAL ALFREDO CALLO RODRIGUEZ- SICUANI - CANCHIS","1625","CUSCO","CANCHIS","SICUANI","AV. MANUEL CALLO ZEVALLOS NRO. 519 (EN EL MISMO HOSPITAL DE SICUANI)","0","0000-00-00 00:00:00","2025-06-25 16:10:09"
"546","20491240319","UNIDAD EJECUTORA RED DE SALUD ANTABAMBA","1501","APURIMAC","ANTABAMBA","ANTABAMBA","JR. LOS AMAUTAS NRO. S/N (AL COSTADO DE LA CASA DEL MAESTRO)","0","0000-00-00 00:00:00","2025-05-02 15:53:05"
"547","20172383531","UNIV. NAC. HERMILIO VALDIZAN HUANUCO","103","HUANUCO","HUANUCO","PILLCO MARCA","AV. UNVERSITARIA 601 - 607 NRO. 601- URB. CAYHUAYNA","0","0000-00-00 00:00:00","2025-04-22 15:51:20"
"548","20172299742","UNIVERS.NAC. JOSE FAUSTINO SANCHEZ CARRIÓN","108","LIMA","HUAURA","HUACHO","AV. MERCEDES INDACOCHEA NRO. 609","0","0000-00-00 00:00:00","2025-04-22 15:39:38"
"549","20172356720","UNIVERSIDAD NACIONAL AGRARIA DE LA SELVA","104","HUANUCO","LEONCIO PRADO","RUPA-RUPA","CAR.CENTRAL KM. 1.21 (CERRETERA CENTRAL TINGO MARIA A HUANUCO)","0","0000-00-00 00:00:00","2025-04-22 15:47:53"
"550","20568847858","UNIVERSIDAD NACIONAL AUTÓNOMA ALTOANDINA DE TARMA","1529","JUNIN","TARMA","ACOBAMBA","----HUANCUCRO NRO. 2092 COCHAYOC (ALTURA DE LA CARRETERA LA FLORIDA KLM 2)","0","0000-00-00 00:00:00","2025-05-08 15:52:25"
"551","20574653798","UNIVERSIDAD NACIONAL AUTÓNOMA DE HUANTA","1530","AYACUCHO","HUANTA","HUANTA","JR. MANCO CAPAC NRO. 497 (EL BOSQUE - HUANTA)","0","0000-00-00 00:00:00","2025-05-15 18:22:44"
"552","20602391583","UNIVERSIDAD NACIONAL CIRO ALEGRIA- UNCA","1692","LA LIBERTAD","SANCHEZ CARRION","HUAMACHUCO","JR. SUCRE NRO. 428 (UNCA)","0","0000-00-00 00:00:00","2025-05-19 14:42:29"
"553","20168014962","UNIVERSIDAD NACIONAL DE HUANCAVELICA","115","HUANCAVELICA","HUANCAVELICA","HUANCAVELICA","JR. VICTORIA GARMA NRO. 275 BARR.CENTRO (FTE I.E.36001-LAS VERDES)","0","0000-00-00 00:00:00","2025-02-12 22:59:04"
"554","20169004359","UNIVERSIDAD NACIONAL DE INGENIERIA UNI","92","LIMA","LIMA","RIMAC","AV. TUPAC AMARU NRO. 210 (KM. 4.5 TUPAC AMARU)","0","0000-00-00 00:00:00","2025-07-24 14:02:31"
"555","20487463737","UNIVERSIDAD NACIONAL DE JAÉN","1364","CAJAMARCA","JAEN","JAEN","CAR.JAEN - SAN IGNACIO KM. 24 SEC. YANAYACU","0","0000-00-00 00:00:00","2025-05-02 15:29:49"
"556","20449347448","UNIVERSIDAD NACIONAL DE MOQUEGUA","1230","MOQUEGUA","MARISCAL NIETO","MOQUEGUA","CAL.ANCASH 1RA CUADRA NRO. SN","0","0000-00-00 00:00:00","2025-09-29 21:09:01"
"557","20172606777","UNIVERSIDAD NACIONAL DE PIURA","99","PIURA","PIURA","CASTILLA","CAR.A CASERIO MIRAFLORES NRO. S/N (CAMPUS UNIVERSITARIO)","0","0000-00-00 00:00:00","2025-04-22 16:00:16"
"558","20163646499","UNIVERSIDAD NACIONAL DE SAN AGUSTIN","91","AREQUIPA","AREQUIPA","AREQUIPA","CAL.SANTA CATALINA NRO. 117","0","0000-00-00 00:00:00","2025-04-24 18:33:02"
"559","20172474501","UNIVERSIDAD NACIONAL DE SAN ANTONIO ABAD DEL CUSCO","89","CUSCO","CUSCO","CUSCO","AV. DE LA CULTURA NRO. 733 (LOCAL DIGA - ANTIGUO COMEDOR)","0","0000-00-00 00:00:00","2025-04-22 15:52:45"
"560","20143660754","UNIVERSIDAD NACIONAL DE SAN CRISTOBAL DE HUAMANGA","94","AYACUCHO","HUAMANGA","AYACUCHO","PQ. PORTAL INDEPENDENCIA NRO. 57 U.V. PARQUE SUCRE","0","0000-00-00 00:00:00","2025-10-04 14:30:24"
"561","20177689051","UNIVERSIDAD NACIONAL DE TUMBES","113","TUMBES","TUMBES","TUMBES","AV UNIVERSITARIA S/N PAMPA GRANDE","0","0000-00-00 00:00:00","2025-11-21 22:25:56"
"562","20145496170","UNIVERSIDAD NACIONAL DEL ALTIPLANO PUNO","98","PUNO","PUNO","PUNO","V. EL SOL NRO. 329 BARRIO BELLAVISTA","0","0000-00-00 00:00:00","2025-06-10 22:32:56"
"563","20564325741","UNIVERSIDAD NACIONAL INTERCULTURAL DE QUILLABAMBA","1549","CUSCO","LA CONVENCION","SANTA ANA","NRO. S/N EL ARENAL (EX FILIAL UNSAAC)","0","0000-00-00 00:00:00","2025-06-14 15:17:45"
"564","20561164437","UNIVERSIDAD NACIONAL INTERCULTURAL FABIOLA SALAZAR LEGUÍA DE BAGUA","1533","AMAZONAS","BAGUA","BAGUA","JR. ANCASH NRO. 520 (CERCA AL EX PRONAA)","0","0000-00-00 00:00:00","2025-05-06 15:51:14"
"565","20147796634","UNIVERSIDAD NACIONAL JORGE BASADRE G.","109","TACNA","TACNA","TACNA","AV. MIRAFLORES S/N","0","0000-00-00 00:00:00","2025-04-25 17:25:27"
"566","20148092282","UNIVERSIDAD NACIONAL MAYOR DE SAN MARCOS","88","LIMA","LIMA","LIMA","CALLE GERMAN AMEZAGA 375 (CIUDAD UNIVERSITARIA)","0","0000-00-00 00:00:00","2025-11-22 00:16:35"
